Product_Code|Title|Vendor_Name|Rating|Num_Ratings|Ranking|Category|Price|Quantity|Min_Price_Comp|Max_Price_Comp|Avg_Price_Comp|Date
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.5|64|||20.5|122|1.42|239.99|46.29|2025-02-26 23:43:16
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|397|||299.99|1000|10.77|629.99|183.88|2025-02-26 23:44:42
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,399|||39.99|500|5.19|39.99|20.7|2025-02-26 23:46:13
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|361|||16.99|20|3.19|38.0|13.98|2025-02-26 23:47:40
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|4,623|||21.99|27|0.47|39.99|21.02|2025-02-26 23:50:32
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|331|||46.97|770|29.99|129.99|59.18|2025-02-27 07:51:40
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|4,623|||28.99|27|0.47|53.99|21.65|2025-02-27 07:53:12
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|361|||15.99|20|3.19|39.99|15.28|2025-02-27 07:54:41
B0BRKY2848|Star Projector Galaxy Night Light - Astronaut Space Projector, Starry Nebula Ceiling LED Lamp with Timer and Remote, Kids Room Decor Aesthetic, for Christmas & Birthdays|Mooyran US|4.5|13,387|||26.47|2|0.08|49.99|26.73|2025-02-27 07:56:07
B0BQHP2BDY|TEEZWONDER Gifts for Mom from Daughter Son - Mothers Day, Christmas, Birthday Gifts for Women, Mama, Mother-in-Law, Stepmom - #1 Mom Nutrition Fact Sunflower 20 oz Stainless Steel Tumbler|TEEZWONDER STORE|4.7|626|||7.98|135|0.62|43.9|17.47|2025-02-27 07:58:28
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|||9.99|118|7.99|39.99|21.21|2025-02-27 08:00:06
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.5|64|||32.5|122|8.1|239.99|43.35|2025-02-27 08:01:41
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Brown, 20 inches|UrbanTrends Shop|4.5|7,071|||34.99|3|5.99|46.99|22.81|2025-02-27 08:03:07
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|397|||1399.99|1000|10.77|1859.0|242.37|2025-02-27 08:04:03
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,399|||29.95|500|5.19|39.0|20.1|2025-02-27 08:05:33
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||68.99|38|19.99|189.99|65.67|2025-02-27 09:06:24
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,460|||$20.99|1000|4.14|351.67|47.6|2025-02-27 09:49:43
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.5|65|||$33.98|119|9.0|239.99|44.28|2025-03-01 00:25:34
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,461|||$20.99|1000|9.99|75.99|29.33|2025-03-01 00:27:01
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,411|||$14.59|500|5.19|39.0|19.28|2025-03-01 00:28:27
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|366|||$13.97|20|3.19|49.99|14.07|2025-03-01 00:29:54
B0BQHP2BDY|TEEZWONDER Gifts for Mom from Daughter Son - Mothers Day, Christmas, Birthday Gifts for Women, Mama, Mother-in-Law, Stepmom - #1 Mom Nutrition Fact Sunflower 20 oz Stainless Steel Tumbler|TEEZWONDER STORE|4.7|626|||$21.99|134|0.55|43.9|16.47|2025-03-01 00:31:21
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|||$17.99|114|7.99|39.99|21.78|2025-03-01 00:32:47
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Brown, 20 inches|MyHome US|4.5|7,072|||$22.51|7|7.99|42.99|23.03|2025-03-01 00:34:22
B0BRKY2848|Star Projector Galaxy Night Light - Astronaut Space Projector, Starry Nebula Ceiling LED Lamp with Timer and Remote, Kids Room Decor Aesthetic, for Christmas & Birthdays|Mooyran US|4.5|13,405|||$34.99|2|6.99|59.99|27.14|2025-03-01 00:35:36
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|4,623|||$29.99|27|0.47|276.99|23.93|2025-03-01 00:36:59
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|332|||$89.99|749|0.35|129.99|59.29|2025-03-01 00:38:26
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|38|19.99|170.0|62.82|2025-03-01 08:02:49
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,424|||$14.59|500|8.48|39.0|20.58|2025-03-02 12:03:05
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|368|||$13.97|20|3.19|27.99|13.78|2025-03-02 12:04:33
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|398|||$159.99|1000|24.99|3649.0|328.59|2025-03-02 12:06:00
B0BQHP2BDY|TEEZWONDER Gifts for Mom from Daughter Son - Mothers Day, Christmas, Birthday Gifts for Women, Mama, Mother-in-Law, Stepmom - #1 Mom Nutrition Fact Sunflower 20 oz Stainless Steel Tumbler|TEEZWONDER STORE|4.7|626|||$21.99|133|0.62|43.9|18.47|2025-03-02 12:07:31
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,462|||$20.99|1000|4.14|351.67|45.64|2025-03-02 12:09:00
B0BRKY2848|Star Projector Galaxy Night Light - Astronaut Space Projector, Starry Nebula Ceiling LED Lamp with Timer and Remote, Kids Room Decor Aesthetic, for Christmas & Birthdays|Mooyran US|4.5|13,416|||$34.99|2|0.08|79.99|25.87|2025-03-02 12:10:30
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|38|8.25|170.0|61.36|2025-03-02 12:12:07
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|||$17.99|108|9.49|39.99|22.61|2025-03-02 12:13:47
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black||4.7|4,626|||$29.99|27|0.47|49.39|22.79|2025-03-02 12:15:24
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.4|68|||$33.98|112|0.33|239.0|44.59|2025-03-02 12:16:51
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|332|||$89.99|726|2.31|129.99|57.49|2025-03-02 17:55:16
B0BRKY2848|Star Projector Galaxy Night Light - Astronaut Space Projector, Starry Nebula Ceiling LED Lamp with Timer and Remote, Kids Room Decor Aesthetic, for Christmas & Birthdays|Mooyran US|4.5|13,420|||$34.99|2|6.99|79.99|25.45|2025-03-03 20:05:55
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,462|||$20.99|1000|9.99|75.99|29.32|2025-03-03 20:06:54
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|4,628|||$29.99|27|0.47|75.0|22.76|2025-03-03 20:08:38
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|||$17.99|105|7.99|39.99|21.99|2025-03-03 20:10:06
B0BQHP2BDY|TEEZWONDER Gifts for Mom from Daughter Son - Mothers Day, Christmas, Birthday Gifts for Women, Mama, Mother-in-Law, Stepmom - #1 Mom Nutrition Fact Sunflower 20 oz Stainless Steel Tumbler|TEEZWONDER STORE|4.7|626|||$21.99|131|0.9|43.9|17.82|2025-03-03 20:11:45
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|332|||$89.99|632|1.68|129.99|56.89|2025-03-03 20:13:14
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,427|||$14.59|500|5.19|39.99|21.15|2025-03-03 20:14:46
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Brown, 20 inches|Lingyi Direct|4.5|7,080|||$19.99|9|7.99|124.9|22.9|2025-03-03 20:16:14
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|38|10.8|170.0|65.52|2025-03-03 20:17:37
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.4|70|||$33.98|107|7.12|239.99|41.94|2025-03-03 20:19:05
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|370|||$13.97|20|3.19|53.69|14.45|2025-03-03 20:20:33
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|398|||$159.99|1000|12.97|1399.99|214.53|2025-03-03 20:22:00
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Brown, 20 inches|Lingyi Direct|4.5|7,081|||$19.99|7|8.28|42.99|22.03|2025-03-04 16:04:20
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|4,630|||$29.99|27|0.47|39.99|20.67|2025-03-04 16:05:27
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,427|||$14.59|500|8.95|139.99|22.65|2025-03-04 16:06:47
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|38|10.99|119.99|56.85|2025-03-04 16:08:07
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.4|70|||$33.98|105|0.41|239.0|41.72|2025-03-04 16:09:27
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|398|||$159.99|1000|11.99|199.99|117.2|2025-03-04 16:10:46
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,462|||$20.99|1000|9.99|99.99|30.85|2025-03-04 16:12:05
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|332|||$89.99|620|29.99|129.99|62.74|2025-03-04 16:13:39
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|||$17.99|102|9.49|39.99|20.21|2025-03-04 16:14:58
B0BQHP2BDY|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|626|||$21.99|132|0.5|29.99|15.98|2025-03-04 16:16:33
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|373|||$13.97|20|3.19|199.99|17.29|2025-03-04 16:17:52
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|||$17.99|101|19.99|29.99|24.32|2025-03-05 13:53:51
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|398|||$159.99|1000|12.97|599.99|186.75|2025-03-05 13:55:27
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,429|||$14.59|500|5.19|39.0|20.19|2025-03-05 13:56:52
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|375|||$13.97|20|3.19|39.99|13.92|2025-03-05 13:58:19
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|38|19.99|189.99|67.47|2025-03-05 13:59:46
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,463|||$20.99|1000|9.99|79.99|29.08|2025-03-05 14:01:14
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.4|70|||$33.98|102|1.42|239.99|40.34|2025-03-05 14:02:42
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|333|||$89.99|603|29.99|129.99|61.62|2025-03-05 14:04:10
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|4,631|||$29.99|27|0.47|169.99|26.33|2025-03-05 14:05:42
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Brown, 20 inches|Lingyi Direct|4.5|7,082|||$19.99|12|8.99|42.99|22.44|2025-03-05 14:07:10
B0BQHP2BDY|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|626|||$21.99|131|0.5|29.99|16.73|2025-03-05 14:08:39
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|377|||$13.97|20|4.99|29.99|13.41|2025-03-06 16:36:02
B0D1MKBG6M|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(White)|MeisheHome|4.4|70|||$33.98|95|0.41|239.0|37.83|2025-03-06 16:37:13
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Brown, 20 inches|Lingyi Direct|4.5|7,084|||$19.99|3|0.08|42.99|21.49|2025-03-06 16:38:23
B0BQHP2BDY|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|626|||$21.99|131|0.5|49.99|17.07|2025-03-06 16:39:03
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,464|||$20.99|1000|9.99|89.99|29.33|2025-03-06 16:40:13
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|335|||$89.99|588|15.99|129.99|59.52|2025-03-06 16:41:24
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,436|||$14.59|500|8.95|39.99|20.95|2025-03-06 16:42:34
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|38|15.99|119.99|60.42|2025-03-06 16:43:44
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|398|||$159.99|1000|9.99|199.99|103.97|2025-03-06 16:45:28
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|4,632|||$29.99|27|5.99|42.99|22.19|2025-03-06 16:46:37
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,437|||$14.59|500|0.12|39.0|19.01|2025-03-07 13:59:10
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|380|||$13.97|20|3.19|54.99|14.1|2025-03-07 14:00:29
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|336|||$99.99|580|0.47|129.99|56.64|2025-03-07 14:01:44
